,filename,typing_result,touch_location
1135,buzzfeed-signup-1-clicked_frames_crop/bbox-2369.jpg,typing,out
1136,buzzfeed-signup-1-clicked_frames_crop/bbox-2405.jpg,typing,onKeyboard
1137,buzzfeed-signup-1-clicked_frames_crop/bbox-2415.jpg,typing,onKeyboard
1138,buzzfeed-signup-1-clicked_frames_crop/bbox-2433.jpg,typing,onKeyboard
1139,buzzfeed-signup-1-clicked_frames_crop/bbox-2453.jpg,typing,onKeyboard
1140,buzzfeed-signup-1-clicked_frames_crop/bbox-2464.jpg,typing,onKeyboard
1141,buzzfeed-signup-1-clicked_frames_crop/bbox-2479.jpg,typing,out
1142,buzzfeed-signup-1-clicked_frames_crop/bbox-2509.jpg,typing,out
1143,buzzfeed-signup-1-clicked_frames_crop/bbox-3254.jpg,typing,onKeyboard
1144,buzzfeed-signup-1-clicked_frames_crop/bbox-3276.jpg,typing,onKeyboard
1145,buzzfeed-signup-1-clicked_frames_crop/bbox-3334.jpg,typing,onKeyboard
1146,buzzfeed-signup-1-clicked_frames_crop/bbox-3385.jpg,typing,onKeyboard
1147,buzzfeed-signup-1-clicked_frames_crop/bbox-3418.jpg,typing,onKeyboard
1148,buzzfeed-signup-1-clicked_frames_crop/bbox-3433.jpg,typing,onKeyboard
1149,buzzfeed-signup-1-clicked_frames_crop/bbox-3441.jpg,typing,onKeyboard
1150,buzzfeed-signup-1-clicked_frames_crop/bbox-3576.jpg,typing,onKeyboard
1151,buzzfeed-signup-1-clicked_frames_crop/bbox-3604.jpg,typing,onKeyboard
1152,buzzfeed-signup-1-clicked_frames_crop/bbox-3624.jpg,typing,onKeyboard
1153,buzzfeed-signup-1-clicked_frames_crop/bbox-3647.jpg,typing,onKeyboard
1154,buzzfeed-signup-1-clicked_frames_crop/bbox-3657.jpg,typing,onKeyboard
1155,buzzfeed-signup-1-clicked_frames_crop/bbox-3681.jpg,typing,onKeyboard
1156,buzzfeed-signup-1-clicked_frames_crop/bbox-3702.jpg,typing,onKeyboard
1157,buzzfeed-signup-1-clicked_frames_crop/bbox-3716.jpg,typing,onKeyboard
1158,buzzfeed-signup-1-clicked_frames_crop/bbox-3734.jpg,typing,onKeyboard
1159,buzzfeed-signup-1-clicked_frames_crop/bbox-3754.jpg,typing,onKeyboard
1160,buzzfeed-signup-1-clicked_frames_crop/bbox-3770.jpg,typing,onKeyboard
1161,buzzfeed-signup-1-clicked_frames_crop/bbox-3783.jpg,typing,onKeyboard
1162,buzzfeed-signup-1-clicked_frames_crop/bbox-3801.jpg,typing,onKeyboard
1163,buzzfeed-signup-1-clicked_frames_crop/bbox-3820.jpg,typing,onKeyboard
1164,buzzfeed-signup-1-clicked_frames_crop/bbox-3831.jpg,typing,onKeyboard
1165,buzzfeed-signup-1-clicked_frames_crop/bbox-3849.jpg,typing,out
1166,buzzfeed-signup-1-clicked_frames_crop/bbox-3881.jpg,typing,out
1167,buzzfeed-signup-1-clicked_frames_crop/bbox-4005.jpg,typing,onKeyboard
1168,buzzfeed-signup-1-clicked_frames_crop/bbox-4022.jpg,typing,onKeyboard
1169,buzzfeed-signup-1-clicked_frames_crop/bbox-4029.jpg,typing,onKeyboard
1170,buzzfeed-signup-1-clicked_frames_crop/bbox-4050.jpg,typing,onKeyboard
1171,buzzfeed-signup-1-clicked_frames_crop/bbox-4065.jpg,typing,onKeyboard
1172,buzzfeed-signup-1-clicked_frames_crop/bbox-4079.jpg,typing,onKeyboard
1173,buzzfeed-signup-1-clicked_frames_crop/bbox-4089.jpg,typing,onKeyboard
1174,buzzfeed-signup-1-clicked_frames_crop/bbox-4102.jpg,typing,onKeyboard
1175,buzzfeed-signup-1-clicked_frames_crop/bbox-4109.jpg,typing,onKeyboard
1176,buzzfeed-signup-1-clicked_frames_crop/bbox-4183.jpg,typing,onKeyboard
1177,buzzfeed-signup-1-clicked_frames_crop/bbox-4197.jpg,typing,onKeyboard
1178,buzzfeed-signup-1-clicked_frames_crop/bbox-4228.jpg,typing,onKeyboard
1179,buzzfeed-signup-1-clicked_frames_crop/bbox-4250.jpg,typing,onKeyboard
1180,buzzfeed-signup-1-clicked_frames_crop/bbox-4259.jpg,typing,onKeyboard
1181,buzzfeed-signup-1-clicked_frames_crop/bbox-4288.jpg,typing,onKeyboard
1182,buzzfeed-signup-1-clicked_frames_crop/bbox-4308.jpg,typing,onKeyboard
1183,buzzfeed-signup-1-clicked_frames_crop/bbox-4413.jpg,typing,onKeyboard
1184,buzzfeed-signup-1-clicked_frames_crop/bbox-4425.jpg,typing,onKeyboard
1185,buzzfeed-signup-1-clicked_frames_crop/bbox-4451.jpg,typing,out
1186,buzzfeed-signup-1-clicked_frames_crop/bbox-4575.jpg,typing,onKeyboard
1187,buzzfeed-signup-1-clicked_frames_crop/bbox-4583.jpg,typing,onKeyboard
1188,buzzfeed-signup-1-clicked_frames_crop/bbox-4592.jpg,typing,onKeyboard
1189,buzzfeed-signup-1-clicked_frames_crop/bbox-4607.jpg,typing,onKeyboard
1190,buzzfeed-signup-1-clicked_frames_crop/bbox-4625.jpg,typing,onKeyboard
1191,buzzfeed-signup-1-clicked_frames_crop/bbox-4644.jpg,typing,onKeyboard
1192,buzzfeed-signup-1-clicked_frames_crop/bbox-4658.jpg,typing,onKeyboard
1193,buzzfeed-signup-1-clicked_frames_crop/bbox-4666.jpg,typing,onKeyboard
1194,buzzfeed-signup-2-clicked_frames_crop/bbox-0860.jpg,typing,out
1195,buzzfeed-signup-2-clicked_frames_crop/bbox-2610.jpg,typing,onKeyboard
1196,buzzfeed-signup-2-clicked_frames_crop/bbox-2623.jpg,typing,onKeyboard
1197,buzzfeed-signup-2-clicked_frames_crop/bbox-2631.jpg,typing,onKeyboard
1198,buzzfeed-signup-2-clicked_frames_crop/bbox-2665.jpg,typing,onKeyboard
1199,buzzfeed-signup-2-clicked_frames_crop/bbox-2698.jpg,typing,onKeyboard
1200,buzzfeed-signup-2-clicked_frames_crop/bbox-2712.jpg,typing,onKeyboard
1201,buzzfeed-signup-2-clicked_frames_crop/bbox-2820.jpg,typing,onKeyboard
1202,buzzfeed-signup-2-clicked_frames_crop/bbox-2837.jpg,typing,onKeyboard
1203,buzzfeed-signup-2-clicked_frames_crop/bbox-2857.jpg,typing,onKeyboard
1204,buzzfeed-signup-2-clicked_frames_crop/bbox-2876.jpg,typing,onKeyboard
1205,buzzfeed-signup-2-clicked_frames_crop/bbox-2889.jpg,typing,onKeyboard
1206,buzzfeed-signup-2-clicked_frames_crop/bbox-2910.jpg,typing,onKeyboard
1207,buzzfeed-signup-2-clicked_frames_crop/bbox-2927.jpg,typing,onKeyboard
1208,buzzfeed-signup-2-clicked_frames_crop/bbox-2939.jpg,typing,onKeyboard
1209,buzzfeed-signup-2-clicked_frames_crop/bbox-2961.jpg,typing,onKeyboard
1210,buzzfeed-signup-2-clicked_frames_crop/bbox-2977.jpg,typing,onKeyboard
1211,buzzfeed-signup-2-clicked_frames_crop/bbox-2987.jpg,typing,onKeyboard
1212,buzzfeed-signup-2-clicked_frames_crop/bbox-3130.jpg,typing,onKeyboard
1213,buzzfeed-signup-2-clicked_frames_crop/bbox-3176.jpg,typing,onKeyboard
1214,buzzfeed-signup-2-clicked_frames_crop/bbox-3208.jpg,typing,onKeyboard
1215,buzzfeed-signup-2-clicked_frames_crop/bbox-3260.jpg,typing,onKeyboard
1216,buzzfeed-signup-2-clicked_frames_crop/bbox-3267.jpg,typing,onKeyboard
1217,buzzfeed-signup-2-clicked_frames_crop/bbox-3288.jpg,typing,onKeyboard
1218,buzzfeed-signup-2-clicked_frames_crop/bbox-3305.jpg,typing,onKeyboard
1219,buzzfeed-signup-2-clicked_frames_crop/bbox-3316.jpg,typing,onKeyboard
1220,buzzfeed-signup-2-clicked_frames_crop/bbox-3323.jpg,typing,onKeyboard
1221,buzzfeed-signup-2-clicked_frames_crop/bbox-3382.jpg,typing,onKeyboard
1222,buzzfeed-signup-2-clicked_frames_crop/bbox-3403.jpg,typing,onKeyboard
1223,buzzfeed-signup-2-clicked_frames_crop/bbox-3439.jpg,typing,onKeyboard
1224,buzzfeed-signup-2-clicked_frames_crop/bbox-3466.jpg,typing,onKeyboard
1225,buzzfeed-signup-2-clicked_frames_crop/bbox-3479.jpg,typing,onKeyboard
1226,buzzfeed-signup-2-clicked_frames_crop/bbox-3519.jpg,typing,onKeyboard
1227,buzzfeed-signup-2-clicked_frames_crop/bbox-3541.jpg,typing,onKeyboard
1228,buzzfeed-signup-2-clicked_frames_crop/bbox-3556.jpg,typing,onKeyboard
1229,buzzfeed-signup-2-clicked_frames_crop/bbox-3571.jpg,typing,onKeyboard
1230,buzzfeed-signup-2-clicked_frames_crop/bbox-3593.jpg,typing,onKeyboard
1231,buzzfeed-signup-2-clicked_frames_crop/bbox-3608.jpg,typing,onKeyboard
1232,buzzfeed-signup-2-clicked_frames_crop/bbox-3624.jpg,typing,onKeyboard
1233,buzzfeed-signup-2-clicked_frames_crop/bbox-3642.jpg,typing,onKeyboard
1234,buzzfeed-signup-2-clicked_frames_crop/bbox-3661.jpg,typing,onKeyboard
1235,buzzfeed-signup-2-clicked_frames_crop/bbox-3668.jpg,typing,onKeyboard
1236,buzzfeed-signup-2-clicked_frames_crop/bbox-3739.jpg,typing,onKeyboard
1237,buzzfeed-signup-2-clicked_frames_crop/bbox-3755.jpg,typing,onKeyboard
1238,buzzfeed-signup-2-clicked_frames_crop/bbox-3806.jpg,typing,out
1239,buzzfeed-signup-2-clicked_frames_crop/bbox-4261.jpg,typing,onKeyboard
1240,buzzfeed-signup-2-clicked_frames_crop/bbox-4279.jpg,typing,onKeyboard
1241,buzzfeed-signup-2-clicked_frames_crop/bbox-4294.jpg,typing,onKeyboard
1242,buzzfeed-signup-2-clicked_frames_crop/bbox-4301.jpg,typing,onKeyboard
1243,buzzfeed-signup-2-clicked_frames_crop/bbox-4336.jpg,typing,onKeyboard
1244,buzzfeed-signup-2-clicked_frames_crop/bbox-4346.jpg,typing,onKeyboard
1245,buzzfeed-signup-2-clicked_frames_crop/bbox-4355.jpg,typing,onKeyboard
1246,buzzfeed-signup-2-clicked_frames_crop/bbox-4362.jpg,typing,onKeyboard
1247,buzzfeed-signup-2-clicked_frames_crop/bbox-4374.jpg,typing,onKeyboard
1248,buzzfeed-signup-2-clicked_frames_crop/bbox-4407.jpg,typing,out
1249,buzzfeed-signup-2-clicked_frames_crop/bbox-4423.jpg,typing,out
1250,buzzfeed-signup-2-clicked_frames_crop/bbox-4448.jpg,typing,out
1251,buzzfeed-signup-2-clicked_frames_crop/bbox-4478.jpg,typing,out
1252,buzzfeed-signup-2-clicked_frames_crop/bbox-4532.jpg,typing,out
1253,buzzfeed-signup-2-clicked_frames_crop/bbox-4566.jpg,typing,onKeyboard
1254,ebay-signup-1-clicked_frames_crop/bbox-0483.jpg,typing,onKeyboard
1255,ebay-signup-1-clicked_frames_crop/bbox-0524.jpg,typing,onKeyboard
1256,ebay-signup-1-clicked_frames_crop/bbox-0556.jpg,typing,onKeyboard
1257,ebay-signup-1-clicked_frames_crop/bbox-0951.jpg,typing,onKeyboard
1258,ebay-signup-1-clicked_frames_crop/bbox-0985.jpg,typing,onKeyboard
1259,ebay-signup-1-clicked_frames_crop/bbox-1057.jpg,typing,onKeyboard
1260,ebay-signup-1-clicked_frames_crop/bbox-1082.jpg,typing,onKeyboard
1261,ebay-signup-1-clicked_frames_crop/bbox-1113.jpg,typing,onKeyboard
1262,ebay-signup-1-clicked_frames_crop/bbox-1138.jpg,typing,onKeyboard
1263,ebay-signup-1-clicked_frames_crop/bbox-1212.jpg,typing,onKeyboard
1264,ebay-signup-1-clicked_frames_crop/bbox-1240.jpg,typing,out
1265,ebay-signup-1-clicked_frames_crop/bbox-1284.jpg,typing,onKeyboard
1266,ebay-signup-1-clicked_frames_crop/bbox-1324.jpg,typing,onKeyboard
1267,ebay-signup-1-clicked_frames_crop/bbox-1365.jpg,typing,onKeyboard
1268,ebay-signup-1-clicked_frames_crop/bbox-1394.jpg,typing,out
1269,ebay-signup-1-clicked_frames_crop/bbox-1434.jpg,typing,onKeyboard
1270,ebay-signup-1-clicked_frames_crop/bbox-1469.jpg,typing,onKeyboard
1271,ebay-signup-1-clicked_frames_crop/bbox-1502.jpg,typing,onKeyboard
1272,ebay-signup-1-clicked_frames_crop/bbox-1529.jpg,typing,out
1273,ebay-signup-1-clicked_frames_crop/bbox-1576.jpg,typing,out
1274,ebay-signup-1-clicked_frames_crop/bbox-1697.jpg,typing,onKeyboard
1275,ebay-signup-1-clicked_frames_crop/bbox-1736.jpg,typing,onKeyboard
1276,ebay-signup-1-clicked_frames_crop/bbox-1842.jpg,typing,onKeyboard
1277,ebay-signup-1-clicked_frames_crop/bbox-1867.jpg,typing,onKeyboard
1278,ebay-signup-1-clicked_frames_crop/bbox-1939.jpg,typing,onKeyboard
1279,ebay-signup-1-clicked_frames_crop/bbox-1962.jpg,typing,onKeyboard
1280,ebay-signup-1-clicked_frames_crop/bbox-1990.jpg,typing,onKeyboard
1281,ebay-signup-1-clicked_frames_crop/bbox-2021.jpg,typing,onKeyboard
1282,ebay-signup-1-clicked_frames_crop/bbox-2268.jpg,typing,out
1283,ebay-signup-1-clicked_frames_crop/bbox-2305.jpg,typing,out
1284,ebay-signup-1-clicked_frames_crop/bbox-2311.jpg,typing,out
1285,ebay-signup-1-clicked_frames_crop/bbox-2351.jpg,typing,out
1286,ebay-signup-1_2-clicked_frames_crop/bbox-1226.jpg,typing,onKeyboard
1287,ebay-signup-1_2-clicked_frames_crop/bbox-1267.jpg,typing,onKeyboard
1288,ebay-signup-1_2-clicked_frames_crop/bbox-1298.jpg,typing,onKeyboard
1289,ebay-signup-1_2-clicked_frames_crop/bbox-1389.jpg,typing,onKeyboard
1290,ebay-signup-1_2-clicked_frames_crop/bbox-1411.jpg,typing,onKeyboard
1291,ebay-signup-1_2-clicked_frames_crop/bbox-1434.jpg,typing,onKeyboard
1292,ebay-signup-1_2-clicked_frames_crop/bbox-1470.jpg,typing,onKeyboard
1293,ebay-signup-1_2-clicked_frames_crop/bbox-1501.jpg,typing,onKeyboard
1294,ebay-signup-1_2-clicked_frames_crop/bbox-1525.jpg,typing,onKeyboard
1295,ebay-signup-1_2-clicked_frames_crop/bbox-1548.jpg,typing,onKeyboard
1296,ebay-signup-1_2-clicked_frames_crop/bbox-1570.jpg,typing,onKeyboard
1297,ebay-signup-1_2-clicked_frames_crop/bbox-1597.jpg,typing,onKeyboard
1298,ebay-signup-1_2-clicked_frames_crop/bbox-1693.jpg,typing,onKeyboard
1299,ebay-signup-1_2-clicked_frames_crop/bbox-1730.jpg,typing,onKeyboard
1300,ebay-signup-1_2-clicked_frames_crop/bbox-1765.jpg,typing,onKeyboard
1301,ebay-signup-1_2-clicked_frames_crop/bbox-1793.jpg,typing,onKeyboard
1302,ebay-signup-1_2-clicked_frames_crop/bbox-1840.jpg,typing,onKeyboard
1303,ebay-signup-1_2-clicked_frames_crop/bbox-1885.jpg,typing,onKeyboard
1304,ebay-signup-1_2-clicked_frames_crop/bbox-1913.jpg,typing,onKeyboard
1305,ebay-signup-1_2-clicked_frames_crop/bbox-1943.jpg,typing,onKeyboard
1306,ebay-signup-1_2-clicked_frames_crop/bbox-1967.jpg,typing,onKeyboard
1307,ebay-signup-1_2-clicked_frames_crop/bbox-1997.jpg,typing,onKeyboard
1308,ebay-signup-1_2-clicked_frames_crop/bbox-2026.jpg,typing,onKeyboard
1309,ebay-signup-1_2-clicked_frames_crop/bbox-2046.jpg,typing,onKeyboard
1310,ebay-signup-1_2-clicked_frames_crop/bbox-2071.jpg,typing,onKeyboard
1311,ebay-signup-1_2-clicked_frames_crop/bbox-2107.jpg,typing,onKeyboard
1312,ebay-signup-1_2-clicked_frames_crop/bbox-2141.jpg,typing,onKeyboard
1313,ebay-signup-1_2-clicked_frames_crop/bbox-2165.jpg,typing,onKeyboard
1314,ebay-signup-1_2-clicked_frames_crop/bbox-2206.jpg,typing,out
1315,ebay-signup-1_2-clicked_frames_crop/bbox-2372.jpg,typing,onKeyboard
1316,ebay-signup-1_2-clicked_frames_crop/bbox-2428.jpg,typing,onKeyboard
1317,ebay-signup-1_2-clicked_frames_crop/bbox-2454.jpg,typing,onKeyboard
1318,ebay-signup-1_2-clicked_frames_crop/bbox-2485.jpg,typing,onKeyboard
1319,ebay-signup-1_2-clicked_frames_crop/bbox-2509.jpg,typing,out
1320,ebay-signup-1_2-clicked_frames_crop/bbox-2590.jpg,typing,onKeyboard
1321,ebay-signup-1_2-clicked_frames_crop/bbox-2626.jpg,typing,onKeyboard
1322,ebay-signup-1_2-clicked_frames_crop/bbox-2646.jpg,typing,onKeyboard
1323,ebay-signup-1_2-clicked_frames_crop/bbox-2663.jpg,typing,onKeyboard
1324,ebay-signup-1_2-clicked_frames_crop/bbox-2684.jpg,typing,onKeyboard
1325,ebay-signup-1_2-clicked_frames_crop/bbox-2765.jpg,typing,onKeyboard
1326,ebay-signup-1_2-clicked_frames_crop/bbox-2791.jpg,typing,onKeyboard
1327,ebay-signup-1_2-clicked_frames_crop/bbox-2820.jpg,typing,onKeyboard
1328,ebay-signup-1_2-clicked_frames_crop/bbox-2843.jpg,typing,onKeyboard
1329,ebay-signup-1_2-clicked_frames_crop/bbox-2865.jpg,typing,onKeyboard
1330,ebay-signup-1_2-clicked_frames_crop/bbox-2894.jpg,typing,onKeyboard
1331,ebay-signup-1_2-clicked_frames_crop/bbox-2915.jpg,typing,onKeyboard
1332,ebay-signup-1_2-clicked_frames_crop/bbox-2937.jpg,typing,onKeyboard
1333,ebay-signup-1_2-clicked_frames_crop/bbox-2996.jpg,typing,onKeyboard
1334,ebay-signup-1_2-clicked_frames_crop/bbox-3025.jpg,typing,onKeyboard
1335,ebay-signup-1_2-clicked_frames_crop/bbox-3078.jpg,typing,onKeyboard
1336,ebay-signup-1_2-clicked_frames_crop/bbox-3317.jpg,typing,onKeyboard
1337,ebay-signup-1_2-clicked_frames_crop/bbox-3350.jpg,typing,onKeyboard
1338,ebay-signup-1_2-clicked_frames_crop/bbox-3409.jpg,typing,onKeyboard
1339,ebay-signup-1_2-clicked_frames_crop/bbox-3655.jpg,typing,onKeyboard
1340,ebay-signup-1_2-clicked_frames_crop/bbox-3683.jpg,typing,onKeyboard
1341,ebay-signup-1_2-clicked_frames_crop/bbox-3704.jpg,typing,onKeyboard
1342,ebay-signup-1_2-clicked_frames_crop/bbox-3760.jpg,typing,onKeyboard
1343,ebay-signup-1_2-clicked_frames_crop/bbox-3781.jpg,typing,onKeyboard
1344,ebay-signup-1_2-clicked_frames_crop/bbox-3801.jpg,typing,onKeyboard
1345,ebay-signup-1_2-clicked_frames_crop/bbox-3828.jpg,typing,onKeyboard
1346,ebay-signup-1_2-clicked_frames_crop/bbox-3851.jpg,typing,onKeyboard
1347,ebay-signup-1_2-clicked_frames_crop/bbox-3889.jpg,typing,onKeyboard
1348,ebay-signup-1_2-clicked_frames_crop/bbox-3914.jpg,typing,onKeyboard
1349,ebay-signup-1_2-clicked_frames_crop/bbox-3934.jpg,typing,onKeyboard
1350,ebay-signup-1_2-clicked_frames_crop/bbox-3963.jpg,typing,onKeyboard
1351,ebay-signup-1_2-clicked_frames_crop/bbox-3984.jpg,typing,onKeyboard
1352,ebay-signup-1_2-clicked_frames_crop/bbox-4012.jpg,typing,onKeyboard
1353,ebay-signup-1_2-clicked_frames_crop/bbox-4041.jpg,typing,onKeyboard
1354,ebay-signup-1_2-clicked_frames_crop/bbox-4075.jpg,typing,onKeyboard
1355,ebay-signup-1_2-clicked_frames_crop/bbox-4101.jpg,typing,onKeyboard
1356,ebay-signup-1_2-clicked_frames_crop/bbox-4134.jpg,typing,onKeyboard
1357,ebay-signup-1_2-clicked_frames_crop/bbox-4160.jpg,typing,onKeyboard
1358,ebay-signup-1_2-clicked_frames_crop/bbox-4212.jpg,typing,onKeyboard
1359,ebay-signup-2-clicked_frames_crop/bbox-0220.jpg,typing,onKeyboard
1360,ebay-signup-2-clicked_frames_crop/bbox-0241.jpg,typing,onKeyboard
1361,ebay-signup-2-clicked_frames_crop/bbox-0307.jpg,typing,onKeyboard
1362,ebay-signup-2-clicked_frames_crop/bbox-0759.jpg,typing,onKeyboard
1363,ebay-signup-2-clicked_frames_crop/bbox-0792.jpg,typing,onKeyboard
1364,ebay-signup-2-clicked_frames_crop/bbox-0826.jpg,typing,onKeyboard
1365,ebay-signup-2-clicked_frames_crop/bbox-0851.jpg,typing,onKeyboard
1366,ebay-signup-2-clicked_frames_crop/bbox-0876.jpg,typing,onKeyboard
1367,ebay-signup-2-clicked_frames_crop/bbox-0914.jpg,typing,onKeyboard
1368,ebay-signup-2-clicked_frames_crop/bbox-0951.jpg,typing,onKeyboard
1369,ebay-signup-2-clicked_frames_crop/bbox-0980.jpg,typing,onKeyboard
1370,ebay-signup-2-clicked_frames_crop/bbox-1014.jpg,typing,out
1371,ebay-signup-2-clicked_frames_crop/bbox-1104.jpg,typing,onKeyboard
1372,ebay-signup-2-clicked_frames_crop/bbox-1141.jpg,typing,onKeyboard
1373,ebay-signup-2-clicked_frames_crop/bbox-1205.jpg,typing,out
1374,ebay-signup-2-clicked_frames_crop/bbox-1308.jpg,typing,onKeyboard
1375,ebay-signup-2-clicked_frames_crop/bbox-1335.jpg,typing,onKeyboard
1376,ebay-signup-2-clicked_frames_crop/bbox-1375.jpg,typing,onKeyboard
1377,ebay-signup-2-clicked_frames_crop/bbox-1503.jpg,typing,onKeyboard
1378,ebay-signup-2-clicked_frames_crop/bbox-1539.jpg,typing,onKeyboard
1379,ebay-signup-2-clicked_frames_crop/bbox-1563.jpg,typing,onKeyboard
1380,ebay-signup-2-clicked_frames_crop/bbox-1608.jpg,typing,onKeyboard
1381,ebay-signup-2-clicked_frames_crop/bbox-1633.jpg,typing,onKeyboard
1382,ebay-signup-2-clicked_frames_crop/bbox-1653.jpg,typing,onKeyboard
1383,ebay-signup-2-clicked_frames_crop/bbox-1702.jpg,typing,onKeyboard
1384,ebay-signup-2-clicked_frames_crop/bbox-1794.jpg,typing,onKeyboard
1385,ebay-signup-2-clicked_frames_crop/bbox-1837.jpg,typing,out
1386,ebay-signup-2-clicked_frames_crop/bbox-1904.jpg,typing,out
1387,ebay-signup-2-clicked_frames_crop/bbox-1966.jpg,typing,out
1388,ebay-signup-2_2-clicked_frames_crop/bbox-1090.jpg,typing,onKeyboard
1389,ebay-signup-2_2-clicked_frames_crop/bbox-1096.jpg,typing,onKeyboard
1390,ebay-signup-2_2-clicked_frames_crop/bbox-1109.jpg,typing,onKeyboard
1391,ebay-signup-2_2-clicked_frames_crop/bbox-1135.jpg,typing,onKeyboard
1392,ebay-signup-2_2-clicked_frames_crop/bbox-1168.jpg,typing,onKeyboard
1393,ebay-signup-2_2-clicked_frames_crop/bbox-1185.jpg,typing,onKeyboard
1394,ebay-signup-2_2-clicked_frames_crop/bbox-1198.jpg,typing,onKeyboard
1395,ebay-signup-2_2-clicked_frames_crop/bbox-1223.jpg,typing,onKeyboard
1396,ebay-signup-2_2-clicked_frames_crop/bbox-1243.jpg,typing,onKeyboard
1397,ebay-signup-2_2-clicked_frames_crop/bbox-1273.jpg,typing,onKeyboard
1398,ebay-signup-2_2-clicked_frames_crop/bbox-1291.jpg,typing,onKeyboard
1399,ebay-signup-2_2-clicked_frames_crop/bbox-1304.jpg,typing,onKeyboard
1400,ebay-signup-2_2-clicked_frames_crop/bbox-1316.jpg,typing,onKeyboard
1401,ebay-signup-2_2-clicked_frames_crop/bbox-1356.jpg,typing,onKeyboard
1402,ebay-signup-2_2-clicked_frames_crop/bbox-1378.jpg,typing,onKeyboard
1403,ebay-signup-2_2-clicked_frames_crop/bbox-1410.jpg,typing,onKeyboard
1404,ebay-signup-2_2-clicked_frames_crop/bbox-1451.jpg,typing,onKeyboard
1405,ebay-signup-2_2-clicked_frames_crop/bbox-1472.jpg,typing,onKeyboard
1406,ebay-signup-2_2-clicked_frames_crop/bbox-1503.jpg,typing,onKeyboard
1407,ebay-signup-2_2-clicked_frames_crop/bbox-1527.jpg,typing,onKeyboard
1408,ebay-signup-2_2-clicked_frames_crop/bbox-1539.jpg,typing,onKeyboard
1409,ebay-signup-2_2-clicked_frames_crop/bbox-1553.jpg,typing,onKeyboard
1410,ebay-signup-2_2-clicked_frames_crop/bbox-1570.jpg,typing,onKeyboard
1411,ebay-signup-2_2-clicked_frames_crop/bbox-1579.jpg,typing,onKeyboard
1412,ebay-signup-2_2-clicked_frames_crop/bbox-1591.jpg,typing,onKeyboard
1413,ebay-signup-2_2-clicked_frames_crop/bbox-1608.jpg,typing,onKeyboard
1414,ebay-signup-2_2-clicked_frames_crop/bbox-1622.jpg,typing,onKeyboard
1415,ebay-signup-2_2-clicked_frames_crop/bbox-1661.jpg,typing,out
1416,ebay-signup-2_2-clicked_frames_crop/bbox-1690.jpg,typing,onKeyboard
1417,ebay-signup-2_2-clicked_frames_crop/bbox-1704.jpg,typing,onKeyboard
1418,ebay-signup-2_2-clicked_frames_crop/bbox-1716.jpg,typing,onKeyboard
1419,ebay-signup-2_2-clicked_frames_crop/bbox-1726.jpg,typing,onKeyboard
1420,ebay-signup-2_2-clicked_frames_crop/bbox-1740.jpg,typing,out
1421,ebay-signup-2_2-clicked_frames_crop/bbox-1763.jpg,typing,onKeyboard
1422,ebay-signup-2_2-clicked_frames_crop/bbox-1776.jpg,typing,onKeyboard
1423,ebay-signup-2_2-clicked_frames_crop/bbox-1806.jpg,typing,onKeyboard
1424,ebay-signup-2_2-clicked_frames_crop/bbox-1824.jpg,typing,onKeyboard
1425,ebay-signup-2_2-clicked_frames_crop/bbox-1848.jpg,typing,onKeyboard
1426,ebay-signup-2_2-clicked_frames_crop/bbox-1985.jpg,typing,onKeyboard
1427,ebay-signup-2_2-clicked_frames_crop/bbox-2003.jpg,typing,onKeyboard
1428,ebay-signup-2_2-clicked_frames_crop/bbox-2014.jpg,typing,onKeyboard
1429,ebay-signup-2_2-clicked_frames_crop/bbox-2029.jpg,typing,onKeyboard
1430,ebay-signup-2_2-clicked_frames_crop/bbox-2042.jpg,typing,onKeyboard
1431,ebay-signup-2_2-clicked_frames_crop/bbox-2078.jpg,typing,onKeyboard
1432,ebay-signup-2_2-clicked_frames_crop/bbox-2086.jpg,typing,onKeyboard
1433,ebay-signup-2_2-clicked_frames_crop/bbox-2128.jpg,typing,onKeyboard
1434,ebay-signup-2_2-clicked_frames_crop/bbox-2152.jpg,typing,onKeyboard
1435,ebay-signup-2_2-clicked_frames_crop/bbox-2182.jpg,typing,onKeyboard
1436,ebay-signup-2_2-clicked_frames_crop/bbox-2198.jpg,typing,onKeyboard
1437,ebay-signup-2_2-clicked_frames_crop/bbox-2221.jpg,typing,onKeyboard
1438,ebay-signup-2_2-clicked_frames_crop/bbox-2232.jpg,typing,onKeyboard
1439,ebay-signup-2_2-clicked_frames_crop/bbox-2244.jpg,typing,onKeyboard
1440,ebay-signup-2_2-clicked_frames_crop/bbox-2261.jpg,typing,onKeyboard
1441,ebay-signup-2_2-clicked_frames_crop/bbox-2285.jpg,typing,onKeyboard
1442,ebay-signup-2_2-clicked_frames_crop/bbox-2298.jpg,typing,onKeyboard
1443,ebay-signup-2_2-clicked_frames_crop/bbox-2315.jpg,typing,onKeyboard
1444,ebay-signup-2_2-clicked_frames_crop/bbox-2327.jpg,typing,onKeyboard
1445,ebay-signup-3-clicked_frames_crop/bbox-0487.jpg,typing,onKeyboard
1446,ebay-signup-3-clicked_frames_crop/bbox-0498.jpg,typing,onKeyboard
1447,ebay-signup-3-clicked_frames_crop/bbox-0511.jpg,typing,onKeyboard
1448,ebay-signup-3-clicked_frames_crop/bbox-0527.jpg,typing,onKeyboard
